System,Version,Code,Display
http://snomed.info/sct,2020-09,11000731000119102,Dependence on continuous ambulatory peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,11000771000119104,Dependence on continuous cycling peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,16320631000119104,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease (finding)
http://snomed.info/sct,2020-09,236556004,Bloodstained peritoneal dialysis effluent (disorder)
http://snomed.info/sct,2020-09,251860000,Peritoneal dialysis observable (observable entity)
http://snomed.info/sct,2020-09,251861001,Net solute removal rate (observable entity)
http://snomed.info/sct,2020-09,251862008,Net mean clearance rate (observable entity)
http://snomed.info/sct,2020-09,251863003,Instantaneous clearance (observable entity)
http://snomed.info/sct,2020-09,251864009,Dialysance (observable entity)
http://snomed.info/sct,2020-09,251865005,Dwell time (observable entity)
http://snomed.info/sct,2020-09,263636009,Type of hemodialysis (attribute)
http://snomed.info/sct,2020-09,331000124109,Hemodialysis finding (finding)
http://snomed.info/sct,2020-09,341000124104,Peritoneal dialysis finding (finding)
http://snomed.info/sct,2020-09,401000124105,Hemodialysis blood flow (observable entity)
http://www.ama-assn.org/go/cpt,2020,4052F,Hemodialysis via functioning arteriovenous (AV) fistula (ESRD)
http://www.ama-assn.org/go/cpt,2020,4053F,Hemodialysis via functioning arteriovenous (AV) graft (ESRD)
http://www.ama-assn.org/go/cpt,2020,4054F,Hemodialysis via catheter (ESRD)
http://www.ama-assn.org/go/cpt,2020,4055F,Patient receiving peritoneal dialysis (ESRD)
http://snomed.info/sct,2020-09,411000124108,Hemodialysis residual renal function (observable entity)
http://snomed.info/sct,2020-09,421000124100,Hemodialysis session time (observable entity)
http://snomed.info/sct,2020-09,428937001,Dependence on peritoneal dialysis due to end stage renal disease (finding)
http://snomed.info/sct,2020-09,428982002,Dependence on hemodialysis due to end stage renal disease (finding)
http://snomed.info/sct,2020-09,431000124102,Hemodialysis access site non-patent (finding)
http://snomed.info/sct,2020-09,441000124107,Hemodialysis access site patent (finding)
http://snomed.info/sct,2020-09,442326005,Cloudy peritoneal dialysis effluent (finding)
http://snomed.info/sct,2020-09,443143006,Dependence on hemodialysis (finding)
http://snomed.info/sct,2020-09,443596009,Dependence on peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,445940005,Duration of hemodialysis session (observable entity)
http://snomed.info/sct,2020-09,451000124109,Increase in hemodialysis blood flow (finding)
http://snomed.info/sct,2020-09,461000124106,Increase in hemodialysis dialyzer size (finding)
http://snomed.info/sct,2020-09,471000124104,Increase in hemodialysis session time (finding)
http://snomed.info/sct,2020-09,473195006,Normal renal function of transplanted kidney (finding)
http://snomed.info/sct,2020-09,481000124101,Hemodialysis observable (observable entity)
http://www.ama-assn.org/go/cpt,2020,50360,Renal allotransplantation, implantation of graft; without recipient nephrectomy
http://www.ama-assn.org/go/cpt,2020,50365,Renal allotransplantation, implantation of graft; with recipient nephrectomy
http://www.ama-assn.org/go/cpt,2020,50380,Renal autotransplantation, reimplantation of kidney
http://snomed.info/sct,2020-09,551000124105,Peritoneal dialysate analysis compliance (observable entity)
http://snomed.info/sct,2020-09,561000124107,Peritoneal dialysate collection compliance (observable entity)
http://snomed.info/sct,2020-09,571000124100,Requires additional education about peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,581000124102,Complies with collection of peritoneal dialysate specimen (finding)
http://snomed.info/sct,2020-09,591000124104,Complies with analysis of peritoneal dialysate (finding)
http://snomed.info/sct,2020-09,601000124107,Inadequate monitoring of dose delivery of peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,611000124105,Non-compliance with collection of peritoneal dialysate specimen (finding)
http://snomed.info/sct,2020-09,621000124102,Non-compliance with analysis of peritoneal dialysate (finding)
http://snomed.info/sct,2020-09,698306007,Awaiting transplantation of kidney (situation)
http://snomed.info/sct,2020-09,704308002,Difficulty managing peritoneal dialysis (finding)
http://snomed.info/sct,2020-09,708513005,Substitution flow rate (observable entity)
http://snomed.info/sct,2020-09,708514004,Substitution volume (observable entity)
http://snomed.info/sct,2020-09,714152005,Chronic kidney disease stage 5 on dialysis (disorder)
http://snomed.info/sct,2020-09,736795005,Hemodialysis needle gauge (observable entity)
http://www.ama-assn.org/go/cpt,2020,90959,End-stage renal disease (ESRD) related services monthly, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents; with 1 face-to-face visit by a physician or other qualified health care professional per month
http://www.ama-assn.org/go/cpt,2020,90960,End-stage renal disease (ESRD) related services monthly, for patients 20 years of age and older; with 4 or more face-to-face visits by a physician or other qualified health care professional per month
http://www.ama-assn.org/go/cpt,2020,90966,End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 20 years of age and older
http://www.ama-assn.org/go/cpt,2020,90969,End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 12-19 years of age
http://www.ama-assn.org/go/cpt,2020,90970,End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 20 years of age and older
