System,Version,Code,Display
http://snomed.info/sct,2020-09,111490003,Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND severe panic attacks (disorder)
http://snomed.info/sct,2020-09,111491004,Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in partial remission (disorder)
http://snomed.info/sct,2020-09,11941006,Panic disorder with agoraphobia, agoraphobic avoidance in full remission AND panic attacks in full remission (disorder)
http://snomed.info/sct,2020-09,126943008,Separation anxiety (disorder)
http://snomed.info/sct,2020-09,1376001,Obsessive compulsive personality disorder (disorder)
http://snomed.info/sct,2020-09,1380006,Agoraphobia without history of panic disorder with limited symptom attacks (disorder)
http://snomed.info/sct,2020-09,15277004,Hallucinogen-induced anxiety disorder (disorder)
http://snomed.info/sct,2020-09,16266831000119100,Moderate major depressive disorder co-occurrent with anxiety single episode (disorder)
http://snomed.info/sct,2020-09,1686006,Sedative, hypnotic AND/OR anxiolytic-induced anxiety disorder (disorder)
http://snomed.info/sct,2020-09,17496003,Organic anxiety disorder (disorder)
http://snomed.info/sct,2020-09,1816003,Panic disorder with agoraphobia, severe agoraphobic avoidance AND mild panic attacks (disorder)
http://snomed.info/sct,2020-09,18193002,Hypochondriasis (disorder)
http://snomed.info/sct,2020-09,191722009,Agoraphobia with panic attacks (disorder)
http://snomed.info/sct,2020-09,191736004,Obsessive-compulsive disorder (disorder)
http://snomed.info/sct,2020-09,192037000,Acute panic state due to acute stress reaction (disorder)
http://snomed.info/sct,2020-09,192039002,Acute stupor state due to acute stress reaction (disorder)
http://snomed.info/sct,2020-09,192042008,Acute post-trauma stress state (disorder)
http://snomed.info/sct,2020-09,197480006,Anxiety disorder (disorder)
http://snomed.info/sct,2020-09,19766004,Panic disorder with agoraphobia, mild agoraphobic avoidance AND severe panic attacks (disorder)
http://snomed.info/sct,2020-09,20876004,Inhalant-induced anxiety disorder (disorder)
http://snomed.info/sct,2020-09,21897009,Generalized anxiety disorder (disorder)
http://snomed.info/sct,2020-09,22230001,Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in full remission (disorder)
http://snomed.info/sct,2020-09,22621000119103,Anxiety disorder caused by drug (disorder)
http://snomed.info/sct,2020-09,231504006,Mixed anxiety and depressive disorder (disorder)
http://snomed.info/sct,2020-09,24781009,Panic disorder with agoraphobia, mild agoraphobic avoidance AND panic attacks in full remission (disorder)
http://snomed.info/sct,2020-09,25501002,Social phobia (disorder)
http://snomed.info/sct,2020-09,271952001,Stress and adjustment reaction (disorder)
http://snomed.info/sct,2020-09,30059008,Panic disorder with agoraphobia, severe agoraphobic avoidance AND moderate panic attacks (disorder)
http://snomed.info/sct,2020-09,313182004,Chronic post-traumatic stress disorder (disorder)
http://snomed.info/sct,2020-09,3158007,Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND panic attacks in partial remission (disorder)
http://snomed.info/sct,2020-09,31781004,Panic disorder with agoraphobia, agoraphobic avoidance in partial remission AND mild panic attacks (disorder)
