System,Version,Code,Display
http://snomed.info/sct,2020-09,102481003,Generalized chronic body pains (finding)
http://snomed.info/sct,2020-09,102557007,Arm claudication (finding)
http://snomed.info/sct,2020-09,109771000119103,Chronic postoperative pain (finding)
http://snomed.info/sct,2020-09,111985007,Chronic abdominal pain (finding)
http://snomed.info/sct,2020-09,1121000119107,Chronic neck pain (finding)
http://snomed.info/sct,2020-09,113611000119100,Myofascial pain syndrome of lumbar spine (disorder)
http://snomed.info/sct,2020-09,11892641000119101,Chronic female pelvic pain syndrome (disorder)
http://snomed.info/sct,2020-09,121021000119105,New daily persistent headache (disorder)
http://snomed.info/sct,2020-09,12236951000119108,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis (finding)
http://snomed.info/sct,2020-09,12237071000119100,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis (finding)
http://snomed.info/sct,2020-09,12237191000119103,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis (finding)
http://snomed.info/sct,2020-09,12400141000119103,Chronic pain following bilateral total hip arthroplasty (finding)
http://snomed.info/sct,2020-09,12400181000119108,Chronic pain following bilateral total knee arthroplasty (finding)
http://snomed.info/sct,2020-09,12400221000119100,Chronic pain following left total hip arthroplasty (finding)
http://snomed.info/sct,2020-09,12400261000119105,Chronic pain following left total knee arthroplasty (finding)
http://snomed.info/sct,2020-09,12400301000119102,Chronic pain following right total hip arthroplasty (finding)
http://snomed.info/sct,2020-09,12400341000119100,Chronic pain following right total knee arthroplasty (finding)
http://snomed.info/sct,2020-09,124161000119104,Chronic migraine without aura with status migrainosus (disorder)
http://snomed.info/sct,2020-09,124171000119105,Chronic intractable migraine without aura (disorder)
http://snomed.info/sct,2020-09,128200000,Complex regional pain syndrome (disorder)
http://snomed.info/sct,2020-09,129501000119107,Chronic sacral pain for greater than three months (finding)
http://snomed.info/sct,2020-09,129511000119105,Chronic pain in coccyx for more than three months (finding)
http://snomed.info/sct,2020-09,133731000119108,Chronic pain in male pelvis (finding)
http://snomed.info/sct,2020-09,134407002,Chronic back pain (finding)
http://snomed.info/sct,2020-09,136791000119103,Chronic thoracic back pain (finding)
http://snomed.info/sct,2020-09,14150005,Alteration in comfort: chronic pain (finding)
http://snomed.info/sct,2020-09,15743521000119108,Chronic pain of right upper limb (finding)
http://snomed.info/sct,2020-09,15743561000119103,Chronic pain of left upper limb (finding)
http://snomed.info/sct,2020-09,15749801000119104,Chronic pain of bilateral feet (finding)
http://snomed.info/sct,2020-09,16002671000119106,Chronic pain of bilateral upper limbs (finding)
http://snomed.info/sct,2020-09,16002871000119105,Chronic pain of right foot (finding)
http://snomed.info/sct,2020-09,16002911000119108,Chronic pain of left foot (finding)
http://snomed.info/sct,2020-09,16013711000119104,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis of bypass graft (disorder)
http://snomed.info/sct,2020-09,16014031000119109,Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis of bypass graft (disorder)
http://snomed.info/sct,2020-09,16014071000119107,Intermittent claudication of bilateral lower limbs co-occurrent and due to atherosclerosis of bypass graft (disorder)
http://snomed.info/sct,2020-09,16058471000119101,Complex regional pain syndrome type 2 of bilateral lower limbs (disorder)
http://snomed.info/sct,2020-09,16058511000119105,Complex regional pain syndrome type 2 of bilateral upper limbs (disorder)
http://snomed.info/sct,2020-09,16206661000119108,Reflex sympathetic dystrophy of bilateral upper limbs (disorder)
http://snomed.info/sct,2020-09,16580691000119107,Chronic urinary bladder pain (finding)
http://snomed.info/sct,2020-09,16754391000119100,Stable angina due to coronary arteriosclerosis (disorder)
http://snomed.info/sct,2020-09,193184006,Chronic painful neuropathy due to diabetes mellitus (disorder)
http://snomed.info/sct,2020-09,201311005,Painful operation scar (finding)
http://snomed.info/sct,2020-09,203082005,Fibromyalgia (disorder)
http://snomed.info/sct,2020-09,230477005,Chronic post-traumatic headache (disorder)
http://snomed.info/sct,2020-09,230575000,Chronic painful polyneuropathy due to diabetes mellitus (disorder)
http://snomed.info/sct,2020-09,233819005,Stable angina (disorder)
http://snomed.info/sct,2020-09,235841007,Chronic nonspecific abdominal pain (finding)
http://snomed.info/sct,2020-09,237067000,Chronic pain in female pelvis (finding)
http://snomed.info/sct,2020-09,271858001,Recurrent acute abdominal pain (finding)
http://snomed.info/sct,2020-09,274665008,Chronic intractable pain (finding)
http://snomed.info/sct,2020-09,279030006,Myofascial pain syndrome of neck (disorder)
http://snomed.info/sct,2020-09,279032003,Chronic pelvic pain without obvious pathology (finding)
http://snomed.info/sct,2020-09,279036000,Myofascial pain syndrome of thorax (disorder)
http://snomed.info/sct,2020-09,279041008,Myofascial pain syndrome of lower back (disorder)
http://snomed.info/sct,2020-09,279047007,Persistent pain following procedure (finding)
http://snomed.info/sct,2020-09,279048002,Internal mammary artery syndrome (finding)
http://snomed.info/sct,2020-09,290441000119105,Intractable chronic headache following trauma (disorder)
http://snomed.info/sct,2020-09,291761000119107,Complex regional pain syndrome type II of left upper limb (disorder)
http://snomed.info/sct,2020-09,291771000119101,Complex regional pain syndrome type II of right upper limb (disorder)
http://snomed.info/sct,2020-09,291781000119103,Complex regional pain syndrome type II of left lower limb (disorder)
http://snomed.info/sct,2020-09,291791000119100,Complex regional pain syndrome type II of right lower limb (disorder)
http://snomed.info/sct,2020-09,293921000119104,Complex regional pain syndrome type I of bilateral upper limbs (disorder)
http://snomed.info/sct,2020-09,293931000119101,Complex regional pain syndrome type I of left lower limb (disorder)
http://snomed.info/sct,2020-09,293941000119105,Complex regional pain syndrome type I of left upper limb (disorder)
http://snomed.info/sct,2020-09,293951000119107,Complex regional pain syndrome type I of bilateral lower limbs (disorder)
http://snomed.info/sct,2020-09,293961000119109,Complex regional pain syndrome type I of right lower limb (disorder)
http://snomed.info/sct,2020-09,293971000119103,Complex regional pain syndrome type I of right upper limb (disorder)
http://snomed.info/sct,2020-09,294031000119103,Episodic paroxysmal hemicrania (disorder)
http://snomed.info/sct,2020-09,29930001000004103,Intractable low back pain (finding)
http://snomed.info/sct,2020-09,303081002,Neurogenic claudication (finding)
http://snomed.info/sct,2020-09,3061000119102,Chronic nonmalignant pain (finding)
http://snomed.info/sct,2020-09,314642004,Intermittent pain (finding)
http://snomed.info/sct,2020-09,35074008,Chronic idiopathic anal pain (disorder)
http://snomed.info/sct,2020-09,371806006,Progressive angina (disorder)
http://snomed.info/sct,2020-09,373621006,Chronic pain syndrome (disorder)
http://snomed.info/sct,2020-09,38654001,Recurrent biliary colic (finding)
http://snomed.info/sct,2020-09,39402007,Pelvic congestion syndrome (disorder)
http://snomed.info/sct,2020-09,408749000,Complex regional pain syndrome, type II, lower limb (disorder)
http://snomed.info/sct,2020-09,408750000,Complex regional pain syndrome, type II, upper limb (disorder)
http://snomed.info/sct,2020-09,408751001,Complex regional pain syndrome, type II (disorder)
http://snomed.info/sct,2020-09,41321000119101,Myofascial pain syndrome of thoracic spine (disorder)
http://snomed.info/sct,2020-09,426135001,Chronic prostatitis - chronic pelvic pain syndrome (disorder)
http://snomed.info/sct,2020-09,426206001,Constant pain (finding)
http://snomed.info/sct,2020-09,426628005,Chronic vaginal pain (finding)
